tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
8.13,Renascenca,-2.503800,-44.256200,33.22,ENTUPIMENTO,7.56,523.44,4.09,287.96,21.23,836,367,0.65,3.40,RUIM
8.13,Turu,-2.537900,-44.247400,159.40,NORMAL,8.31,441.14,2.40,543.71,26.15,1745,820,1.67,2.82,RUIM
8.13,Sao_Cristovao,-2.495400,-44.265200,175.51,NORMAL,8.26,275.08,4.62,189.28,19.64,1053,167,1.35,3.41,MODERADA
8.13,Anil,-2.522700,-44.254900,187.02,NORMAL,7.16,397.81,3.97,314.78,28.48,1411,1081,0.96,3.07,MODERADA
8.13,Vinhais,-2.570000,-44.296600,610.19,VAZAMENTO,8.19,456.24,3.65,449.21,24.51,2100,298,1.03,2.15,RUIM
8.13,Bequimao,-2.558900,-44.248400,232.29,NORMAL,7.60,356.74,4.47,809.84,19.55,2394,790,0.88,3.33,RUIM
8.13,Cohama,-2.487700,-44.228700,233.54,NORMAL,7.99,264.15,2.41,86.42,22.65,1992,336,1.23,2.98,MODERADA
8.17,Centro,-2.515000,-44.290600,124.45,NORMAL,7.95,225.74,3.58,910.01,22.50,747,442,0.46,0.53,RUIM
8.17,Renascenca,-2.503800,-44.256200,146.61,NORMAL,7.11,219.75,3.38,234.79,22.54,1227,756,0.56,2.92,MODERADA
8.17,Turu,-2.537900,-44.247400,152.91,NORMAL,8.04,374.09,4.61,627.85,29.09,731,919,0.63,1.09,MODERADA
8.17,Sao_Cristovao,-2.495400,-44.265200,189.70,NORMAL,8.12,544.96,4.22,731.73,26.01,1718,417,1.42,4.76,RUIM
8.17,Anil,-2.522700,-44.254900,186.54,NORMAL,6.96,512.54,3.90,259.14,22.72,1115,308,1.99,3.87,RUIM
8.17,Vinhais,-2.570000,-44.296600,204.27,NORMAL,6.85,393.43,1.42,128.41,31.47,2470,602,0.89,1.30,RUIM
8.17,Bequimao,-2.558900,-44.248400,222.43,NORMAL,8.08,207.15,2.19,614.96,19.81,2112,903,0.62,3.08,RUIM
8.17,Cohama,-2.487700,-44.228700,261.06,NORMAL,8.30,478.32,3.31,938.89,21.71,1785,658,0.59,3.24,RUIM
8.20,Centro,-2.515000,-44.290600,318.73,VAZAMENTO,7.37,346.20,1.62,430.02,32.27,2162,581,1.10,4.49,RUIM
8.20,Renascenca,-2.503800,-44.256200,143.36,NORMAL,7.23,586.27,2.02,899.63,20.07,1573,257,0.58,2.53,RUIM
8.20,Turu,-2.537900,-44.247400,162.10,NORMAL,6.86,570.60,2.52,630.40,27.35,2286,730,0.49,2.43,RUIM
8.20,Sao_Cristovao,-2.495400,-44.265200,187.06,NORMAL,6.58,383.10,4.30,970.45,29.46,1401,922,1.01,4.38,RUIM
8.20,Anil,-2.522700,-44.254900,204.09,NORMAL,7.74,475.85,3.06,548.71,26.54,1205,1007,1.61,1.48,RUIM
8.20,Vinhais,-2.570000,-44.296600,216.88,NORMAL,6.72,430.58,3.08,129.00,28.61,2045,571,0.60,1.63,RUIM
8.20,Bequimao,-2.558900,-44.248400,239.89,NORMAL,8.00,461.12,2.33,219.03,24.55,1849,971,0.56,3.81,MODERADA
8.20,Cohama,-2.487700,-44.228700,256.39,NORMAL,7.30,318.53,1.93,562.48,25.36,1234,195,1.07,2.05,RUIM
8.23,Centro,-2.515000,-44.290600,137.45,NORMAL,8.19,594.76,4.56,878.52,19.08,1911,563,1.86,4.67,RUIM
8.23,Renascenca,-2.503800,-44.256200,150.78,NORMAL,7.13,417.49,1.55,642.06,22.59,1909,709,1.96,3.35,RUIM
8.23,Turu,-2.537900,-44.247400,174.32,NORMAL,8.05,494.86,1.50,368.86,27.75,511,636,0.87,2.49,RUIM
8.23,Sao_Cristovao,-2.495400,-44.265200,180.48,NORMAL,8.33,545.22,3.37,549.59,23.67,2137,232,1.61,2.73,RUIM
8.23,Anil,-2.522700,-44.254900,206.60,NORMAL,7.20,504.27,2.70,918.89,19.04,1261,476,0.55,0.63,RUIM
8.23,Vinhais,-2.570000,-44.296600,217.79,NORMAL,7.95,262.64,4.40,162.26,26.78,1193,801,1.96,4.60,RUIM
8.23,Bequimao,-2.558900,-44.248400,217.48,NORMAL,7.98,397.27,4.16,60.98,32.41,1965,108,1.22,1.43,MODERADA
8.23,Cohama,-2.487700,-44.228700,241.15,NORMAL,7.29,253.38,2.55,212.10,21.75,1203,568,1.25,4.73,RUIM
8.27,Centro,-2.515000,-44.290600,127.28,NORMAL,7.43,284.97,4.05,320.51,19.05,1747,650,1.93,3.43,RUIM
8.27,Renascenca,-2.503800,-44.256200,141.43,NORMAL,6.90,248.87,1.35,62.50,25.94,1790,1055,0.22,3.89,RUIM
8.27,Turu,-2.537900,-44.247400,467.57,VAZAMENTO,6.97,357.61,3.81,332.75,27.83,1218,857,1.70,3.69,RUIM
8.27,Sao_Cristovao,-2.495400,-44.265200,192.93,NORMAL,7.88,294.53,4.64,886.13,25.99,703,849,0.96,4.24,RUIM
8.27,Anil,-2.522700,-44.254900,187.20,NORMAL,6.82,488.39,4.52,590.49,30.89,1738,192,0.00,4.92,RUIM
8.27,Vinhais,-2.570000,-44.296600,213.69,NORMAL,7.69,201.78,2.05,898.77,23.11,600,177,1.27,0.96,RUIM
8.27,Bequimao,-2.558900,-44.248400,219.48,NORMAL,8.08,423.30,1.62,909.83,32.36,988,912,0.25,4.74,RUIM
8.27,Cohama,-2.487700,-44.228700,248.27,NORMAL,8.07,428.48,4.44,766.14,27.28,2008,270,1.64,2.78,RUIM
8.30,Centro,-2.515000,-44.290600,129.20,NORMAL,7.33,551.12,1.32,761.99,21.35,953,756,0.55,3.82,RUIM
8.30,Renascenca,-2.503800,-44.256200,132.75,NORMAL,8.16,272.86,4.07,978.12,24.23,1921,441,0.28,0.91,RUIM
8.30,Turu,-2.537900,-44.247400,152.98,NORMAL,8.40,422.61,1.23,941.99,32.30,1547,617,0.28,1.53,RUIM
8.30,Sao_Cristovao,-2.495400,-44.265200,169.57,NORMAL,7.58,371.03,3.60,877.66,29.04,1057,972,0.31,2.37,RUIM
8.30,Anil,-2.522700,-44.254900,183.89,NORMAL,6.59,247.33,1.95,837.82,24.98,1295,514,1.05,1.26,RUIM
8.30,Vinhais,-2.570000,-44.296600,208.03,NORMAL,7.75,331.35,3.90,804.31,31.72,2294,688,0.09,4.02,RUIM
8.30,Bequimao,-2.558900,-44.248400,230.61,NORMAL,6.84,224.32,4.04,461.10,25.00,1028,717,0.43,4.61,RUIM
8.30,Cohama,-2.487700,-44.228700,252.75,NORMAL,8.25,401.69,3.03,249.57,28.87,743,127,1.88,2.74,RUIM
8.33,Centro,-2.515000,-44.290600,124.50,NORMAL,7.79,219.95,3.70,999.11,22.41,648,627,0.04,4.71,RUIM
8.33,Renascenca,-2.503800,-44.256200,135.56,NORMAL,7.07,226.65,3.99,432.79,20.98,2386,495,0.52,3.30,RUIM
8.33,Turu,-2.537900,-44.247400,172.08,NORMAL,7.61,336.27,4.99,106.55,24.61,1210,934,1.75,3.59,RUIM
8.33,Sao_Cristovao,-2.495400,-44.265200,164.06,NORMAL,8.09,580.96,3.95,503.71,21.56,1785,328,0.44,0.55,RUIM
8.33,Anil,-2.522700,-44.254900,181.92,NORMAL,8.22,272.05,2.95,423.15,22.25,764,399,0.22,4.64,RUIM
8.33,Vinhais,-2.570000,-44.296600,221.63,NORMAL,8.01,252.49,3.02,739.75,25.50,769,828,1.69,1.58,RUIM
8.33,Bequimao,-2.558900,-44.248400,229.79,NORMAL,8.18,265.27,4.32,805.47,26.40,846,449,0.85,3.88,RUIM
8.33,Cohama,-2.487700,-44.228700,246.24,NORMAL,6.50,436.24,2.53,177.17,20.69,2172,890,0.64,0.84,RUIM
8.37,Centro,-2.515000,-44.290600,133.77,NORMAL,7.99,535.60,1.39,647.59,32.33,1628,800,0.66,3.97,RUIM
8.37,Renascenca,-2.503800,-44.256200,128.59,NORMAL,7.26,504.48,2.77,602.79,19.89,2066,249,0.54,3.76,RUIM
8.37,Turu,-2.537900,-44.247400,155.26,NORMAL,7.60,452.99,3.43,386.19,27.40,1508,212,1.81,4.16,RUIM
8.37,Sao_Cristovao,-2.495400,-44.265200,176.49,NORMAL,6.62,316.70,2.11,396.78,21.09,1680,422,0.57,2.92,MODERADA
8.37,Anil,-2.522700,-44.254900,204.79,NORMAL,7.28,597.89,2.32,191.97,24.11,2430,623,1.98,2.49,RUIM
8.37,Vinhais,-2.570000,-44.296600,222.97,NORMAL,8.26,579.24,2.12,903.44,27.93,1937,996,1.65,3.68,RUIM
8.37,Bequimao,-2.558900,-44.248400,224.92,NORMAL,7.99,521.50,3.97,169.14,22.44,1121,430,0.23,1.67,RUIM
8.37,Cohama,-2.487700,-44.228700,257.00,NORMAL,8.09,275.82,3.54,738.25,28.16,590,578,1.47,1.18,MODERADA
8.40,Centro,-2.515000,-44.290600,140.83,NORMAL,7.09,352.37,1.52,869.87,32.99,522,153,1.31,2.12,RUIM
8.40,Renascenca,-2.503800,-44.256200,140.12,NORMAL,6.65,355.16,1.13,203.60,20.37,1230,481,1.39,1.14,RUIM
8.40,Turu,-2.537900,-44.247400,161.87,NORMAL,8.48,237.95,2.25,335.79,24.54,2310,853,1.46,0.56,RUIM
8.40,Sao_Cristovao,-2.495400,-44.265200,181.08,NORMAL,6.76,237.30,4.13,567.07,22.45,2275,204,0.10,1.10,RUIM
8.40,Anil,-2.522700,-44.254900,182.95,NORMAL,7.27,485.24,2.90,506.92,19.65,1004,1079,0.80,2.09,MODERADA
8.40,Vinhais,-2.570000,-44.296600,206.87,NORMAL,6.91,410.96,2.97,131.88,25.71,745,248,1.42,3.12,MODERADA
8.40,Bequimao,-2.558900,-44.248400,228.56,NORMAL,6.74,320.52,1.89,921.96,31.84,1794,174,1.81,3.64,RUIM
8.40,Cohama,-2.487700,-44.228700,258.15,NORMAL,6.72,235.18,4.50,949.36,25.71,1578,1016,1.21,2.12,RUIM
8.43,Centro,-2.515000,-44.290600,137.29,NORMAL,7.41,290.19,1.57,426.43,29.39,1077,133,0.22,2.14,RUIM
8.43,Renascenca,-2.503800,-44.256200,154.35,NORMAL,8.30,591.53,2.73,302.00,19.11,1908,1021,0.15,2.19,RUIM
8.43,Turu,-2.537900,-44.247400,163.59,NORMAL,7.10,358.22,3.22,715.79,18.29,1383,870,0.07,3.04,MODERADA
8.43,Sao_Cristovao,-2.495400,-44.265200,189.30,NORMAL,7.96,491.00,1.25,388.52,30.00,819,439,1.89,3.63,RUIM
8.43,Anil,-2.522700,-44.254900,181.63,NORMAL,8.27,323.43,1.40,74.43,19.29,933,444,1.93,0.99,RUIM
8.43,Vinhais,-2.570000,-44.296600,226.48,NORMAL,7.06,521.81,1.84,222.03,30.85,1153,113,1.06,2.39,RUIM
8.43,Bequimao,-2.558900,-44.248400,244.63,NORMAL,7.33,305.06,1.47,814.98,29.15,641,135,0.21,2.53,RUIM
8.43,Cohama,-2.487700,-44.228700,240.92,NORMAL,7.92,400.69,4.66,837.92,32.06,860,325,0.18,2.01,RUIM
8.47,Centro,-2.515000,-44.290600,139.25,NORMAL,8.30,467.30,1.24,230.52,20.51,829,1033,0.97,2.52,RUIM
8.47,Renascenca,-2.503800,-44.256200,145.60,NORMAL,6.63,497.72,4.44,442.76,30.90,1032,273,0.77,4.42,RUIM
8.47,Turu,-2.537900,-44.247400,148.34,NORMAL,7.50,234.53,4.34,909.91,27.40,1963,283,0.70,3.06,RUIM
8.47,Sao_Cristovao,-2.495400,-44.265200,167.60,NORMAL,7.62,351.28,4.50,310.73,28.26,1999,980,0.34,2.72,MODERADA
8.47,Anil,-2.522700,-44.254900,186.36,NORMAL,7.84,265.22,3.12,389.22,25.92,1987,1094,1.66,0.77,RUIM
8.47,Vinhais,-2.570000,-44.296600,215.81,NORMAL,6.98,349.43,2.67,233.18,24.71,949,877,1.38,3.02,MODERADA
8.47,Bequimao,-2.558900,-44.248400,59.39,ENTUPIMENTO,7.01,455.87,2.94,272.02,19.36,2360,1085,0.72,2.57,RUIM
8.47,Cohama,-2.487700,-44.228700,62.52,ENTUPIMENTO,8.32,496.97,2.60,955.39,19.18,1348,382,0.60,0.86,RUIM
8.50,Centro,-2.515000,-44.290600,123.41,NORMAL,6.90,367.98,4.45,394.63,28.82,1410,385,0.51,4.17,RUIM
8.50,Renascenca,-2.503800,-44.256200,139.24,NORMAL,8.21,437.32,1.14,288.40,21.62,1589,990,1.99,3.14,RUIM
8.50,Turu,-2.537900,-44.247400,158.97,NORMAL,8.26,487.06,2.95,718.90,22.92,1080,107,0.51,1.41,MODERADA
8.50,Sao_Cristovao,-2.495400,-44.265200,170.73,NORMAL,7.96,363.65,3.47,59.76,27.72,1356,439,1.91,4.45,RUIM
8.50,Anil,-2.522700,-44.254900,194.61,NORMAL,8.36,247.41,1.25,569.60,22.95,1450,637,1.49,4.27,RUIM
8.50,Vinhais,-2.570000,-44.296600,212.38,NORMAL,8.01,461.12,1.33,615.59,26.66,2474,600,0.19,1.80,RUIM
8.50,Bequimao,-2.558900,-44.248400,236.09,NORMAL,8.40,562.33,2.96,778.28,31.34,1271,242,0.91,3.86,RUIM
8.50,Cohama,-2.487700,-44.228700,260.60,NORMAL,7.52,465.62,4.80,842.97,27.94,2309,521,0.35,3.12,RUIM
8.53,Centro,-2.515000,-44.290600,137.32,NORMAL,8.21,298.42,3.03,720.43,29.15,616,729,1.43,2.41,MODERADA
8.53,Renascenca,-2.503800,-44.256200,135.89,NORMAL,8.09,418.58,3.87,851.99,20.21,1227,282,1.16,2.04,RUIM
8.53,Turu,-2.537900,-44.247400,170.37,NORMAL,8.34,279.64,4.65,893.46,25.09,2437,563,1.93,3.04,RUIM
8.53,Sao_Cristovao,-2.495400,-44.265200,173.55,NORMAL,7.56,541.25,2.39,395.15,23.29,2225,145,1.28,4.02,RUIM
8.53,Anil,-2.522700,-44.254900,200.69,NORMAL,6.77,363.33,4.17,228.38,32.89,1211,693,1.80,4.92,RUIM
8.53,Vinhais,-2.570000,-44.296600,206.69,NORMAL,8.33,447.27,2.59,64.79,31.82,898,349,1.21,2.05,MODERADA
8.53,Bequimao,-2.558900,-44.248400,239.18,NORMAL,6.95,222.98,2.33,899.72,32.18,1218,700,1.90,2.13,RUIM
8.53,Cohama,-2.487700,-44.228700,243.85,NORMAL,7.97,480.05,1.98,936.47,25.33,946,304,0.03,4.80,RUIM
8.57,Centro,-2.515000,-44.290600,367.97,VAZAMENTO,7.15,474.43,4.76,875.46,27.59,899,842,0.79,4.25,RUIM
8.57,Renascenca,-2.503800,-44.256200,145.76,NORMAL,7.70,380.09,4.81,867.82,28.87,2350,220,1.27,1.20,RUIM
8.57,Turu,-2.537900,-44.247400,170.09,NORMAL,8.21,211.94,3.28,407.91,23.69,1132,1005,0.21,2.67,MODERADA
8.57,Sao_Cristovao,-2.495400,-44.265200,185.72,NORMAL,7.01,211.07,3.77,294.82,32.31,788,788,0.41,4.99,RUIM
8.57,Anil,-2.522700,-44.254900,203.15,NORMAL,7.41,582.37,3.70,670.40,30.63,1092,294,0.06,2.31,RUIM
8.57,Vinhais,-2.570000,-44.296600,203.94,NORMAL,7.95,429.76,2.42,502.93,18.98,1011,273,0.19,0.60,MODERADA
8.57,Bequimao,-2.558900,-44.248400,231.78,NORMAL,8.48,451.53,3.99,650.05,30.88,1695,527,1.58,3.73,RUIM
8.57,Cohama,-2.487700,-44.228700,241.39,NORMAL,7.23,561.83,3.37,514.70,32.21,1215,420,1.48,4.05,RUIM
8.60,Centro,-2.515000,-44.290600,120.19,NORMAL,6.93,210.19,1.44,915.23,31.46,1330,911,0.71,3.29,RUIM
8.60,Renascenca,-2.503800,-44.256200,140.25,NORMAL,7.75,251.23,1.71,173.19,31.01,1641,845,0.16,4.70,RUIM
8.60,Turu,-2.537900,-44.247400,150.77,NORMAL,8.38,565.90,2.03,691.89,31.87,1539,519,0.91,1.66,RUIM
8.60,Sao_Cristovao,-2.495400,-44.265200,174.61,NORMAL,6.99,340.64,4.60,547.69,23.97,722,718,1.30,1.39,MODERADA
8.60,Anil,-2.522700,-44.254900,189.99,NORMAL,8.28,592.85,3.52,359.74,18.94,1904,281,0.67,1.91,RUIM
8.60,Vinhais,-2.570000,-44.296600,591.51,VAZAMENTO,7.17,497.00,1.99,713.49,27.89,1201,1068,1.22,1.81,RUIM
8.60,Bequimao,-2.558900,-44.248400,231.93,NORMAL,7.85,568.31,3.76,693.47,32.38,2454,686,1.87,3.95,RUIM
8.60,Cohama,-2.487700,-44.228700,243.96,NORMAL,6.90,368.01,1.24,374.03,20.15,1346,519,0.02,4.90,RUIM
8.63,Centro,-2.515000,-44.290600,120.36,NORMAL,7.35,425.96,2.54,791.10,21.09,2445,197,0.40,4.95,RUIM
8.63,Renascenca,-2.503800,-44.256200,141.58,NORMAL,7.51,224.20,2.35,70.47,25.91,1871,796,1.02,1.67,MODERADA
8.63,Turu,-2.537900,-44.247400,161.61,NORMAL,8.49,235.63,1.93,434.57,21.81,975,377,0.87,4.06,RUIM
8.63,Sao_Cristovao,-2.495400,-44.265200,165.64,NORMAL,7.69,479.36,4.71,252.56,26.38,2245,1063,0.96,2.04,RUIM
8.63,Anil,-2.522700,-44.254900,210.51,NORMAL,8.37,296.23,2.65,624.21,31.50,663,845,1.32,1.26,MODERADA
8.63,Vinhais,-2.570000,-44.296600,227.90,NORMAL,8.35,254.11,2.92,797.33,32.13,2475,1054,0.80,2.12,RUIM
8.63,Bequimao,-2.558900,-44.248400,239.07,NORMAL,7.92,219.64,1.64,182.63,29.54,785,146,1.07,4.78,RUIM
8.63,Cohama,-2.487700,-44.228700,234.92,NORMAL,7.08,367.45,4.86,901.62,24.34,2252,1060,0.39,4.64,RUIM
8.67,Centro,-2.515000,-44.290600,123.35,NORMAL,7.59,596.73,4.80,317.58,24.71,1869,1089,0.71,4.19,RUIM
8.67,Renascenca,-2.503800,-44.256200,137.92,NORMAL,6.75,530.78,4.47,829.29,30.68,1666,752,1.40,2.11,RUIM
8.67,Turu,-2.537900,-44.247400,165.93,NORMAL,8.46,257.36,4.36,128.67,18.70,1151,1066,1.25,2.67,MODERADA
8.67,Sao_Cristovao,-2.495400,-44.265200,176.63,NORMAL,8.37,582.44,4.98,620.68,20.11,1287,1023,1.49,3.19,RUIM
8.67,Anil,-2.522700,-44.254900,209.80,NORMAL,7.75,400.82,4.65,270.93,29.46,1373,502,0.78,1.57,MODERADA
8.67,Vinhais,-2.570000,-44.296600,215.25,NORMAL,6.53,552.93,4.71,191.58,21.79,816,782,1.61,2.19,RUIM
8.67,Bequimao,-2.558900,-44.248400,233.07,NORMAL,8.23,392.17,2.43,296.04,29.56,811,173,1.42,0.68,MODERADA
8.67,Cohama,-2.487700,-44.228700,243.16,NORMAL,7.57,479.52,2.12,249.08,23.90,919,665,0.84,3.77,MODERADA
8.70,Centro,-2.515000,-44.290600,122.02,NORMAL,8.28,212.24,1.27,462.09,29.29,1645,806,0.33,1.79,RUIM
8.70,Renascenca,-2.503800,-44.256200,141.09,NORMAL,7.90,268.12,3.83,239.11,22.77,2017,401,0.02,0.97,RUIM
8.70,Turu,-2.537900,-44.247400,146.23,NORMAL,8.00,512.59,4.66,700.80,20.67,1368,575,1.12,3.01,RUIM
8.70,Sao_Cristovao,-2.495400,-44.265200,171.18,NORMAL,7.78,275.26,4.43,346.66,20.12,2208,941,1.10,4.20,RUIM
8.70,Anil,-2.522700,-44.254900,210.69,NORMAL,8.23,377.00,3.09,89.27,22.48,1038,239,0.73,4.32,RUIM
8.70,Vinhais,-2.570000,-44.296600,223.54,NORMAL,7.73,566.18,2.14,490.83,32.32,1118,1038,1.46,3.88,RUIM
8.70,Bequimao,-2.558900,-44.248400,216.86,NORMAL,6.78,263.46,2.98,385.41,29.91,1003,606,1.37,1.08,MODERADA
8.70,Cohama,-2.487700,-44.228700,242.49,NORMAL,7.51,378.01,4.08,138.76,19.45,847,501,0.73,1.76,BOA
8.73,Centro,-2.515000,-44.290600,117.76,NORMAL,6.94,347.79,4.05,85.19,27.83,1173,486,0.16,3.25,MODERADA
8.73,Renascenca,-2.503800,-44.256200,151.27,NORMAL,6.95,530.28,2.12,739.61,28.11,1633,868,1.79,1.40,RUIM
8.73,Turu,-2.537900,-44.247400,169.61,NORMAL,8.25,385.26,1.21,465.61,24.65,806,596,0.92,1.90,RUIM
8.73,Sao_Cristovao,-2.495400,-44.265200,178.54,NORMAL,8.46,598.04,2.34,563.05,32.88,1971,272,0.56,4.03,RUIM
8.73,Anil,-2.522700,-44.254900,553.64,VAZAMENTO,7.20,416.24,3.85,730.90,19.67,2070,552,0.98,4.26,RUIM
8.73,Vinhais,-2.570000,-44.296600,213.89,NORMAL,7.41,581.62,2.00,228.39,31.76,543,146,1.07,4.52,RUIM
8.73,Bequimao,-2.558900,-44.248400,243.05,NORMAL,7.06,592.56,2.37,467.55,32.58,1057,123,1.57,4.24,RUIM
8.73,Cohama,-2.487700,-44.228700,253.64,NORMAL,6.70,367.92,1.24,97.83,29.51,1207,539,0.80,3.72,RUIM
8.77,Centro,-2.515000,-44.290600,28.00,ENTUPIMENTO,7.49,568.70,2.71,331.97,28.69,796,1019,1.68,4.80,RUIM
8.77,Renascenca,-2.503800,-44.256200,140.10,NORMAL,7.91,425.65,4.09,269.36,29.51,1733,419,1.89,3.15,RUIM
8.77,Turu,-2.537900,-44.247400,169.11,NORMAL,7.74,398.18,3.43,531.13,25.57,992,670,0.28,2.77,MODERADA
8.77,Sao_Cristovao,-2.495400,-44.265200,192.74,NORMAL,6.70,435.91,1.69,720.19,21.68,819,898,0.70,3.95,RUIM
8.77,Anil,-2.522700,-44.254900,197.48,NORMAL,8.11,514.43,3.52,526.64,32.08,1369,256,0.12,1.41,RUIM
8.77,Vinhais,-2.570000,-44.296600,225.72,NORMAL,7.41,370.68,2.97,202.92,28.63,994,910,1.63,4.44,RUIM
8.77,Bequimao,-2.558900,-44.248400,226.55,NORMAL,7.74,283.71,2.77,644.40,18.78,1967,246,1.89,2.82,RUIM
8.77,Cohama,-2.487700,-44.228700,262.52,NORMAL,8.41,426.31,3.47,657.77,19.61,1290,621,0.74,4.01,RUIM
8.80,Centro,-2.515000,-44.290600,128.49,NORMAL,7.52,513.10,1.23,334.39,26.96,1981,472,0.35,4.42,RUIM
8.80,Renascenca,-2.503800,-44.256200,129.39,NORMAL,6.51,406.38,4.91,800.60,24.90,1436,979,1.76,2.88,RUIM
8.80,Turu,-2.537900,-44.247400,463.04,VAZAMENTO,7.24,245.57,2.53,481.92,26.25,2179,630,0.58,2.11,RUIM
8.80,Sao_Cristovao,-2.495400,-44.265200,174.66,NORMAL,8.20,303.36,4.98,592.76,32.67,2241,734,1.42,2.97,RUIM
8.80,Anil,-2.522700,-44.254900,205.62,NORMAL,6.78,598.04,4.18,99.87,22.04,2371,632,0.52,4.59,RUIM
8.80,Vinhais,-2.570000,-44.296600,216.49,NORMAL,6.52,511.77,2.45,808.48,22.77,994,271,0.06,0.86,RUIM
8.80,Bequimao,-2.558900,-44.248400,241.69,NORMAL,7.23,370.45,2.30,249.77,21.85,1806,508,1.37,2.48,MODERADA
8.80,Cohama,-2.487700,-44.228700,252.77,NORMAL,7.78,583.14,3.72,128.35,24.73,1809,323,0.33,0.55,RUIM
8.83,Centro,-2.515000,-44.290600,132.03,NORMAL,8.26,254.43,4.87,451.65,25.92,1579,588,1.61,3.97,RUIM
8.83,Renascenca,-2.503800,-44.256200,143.16,NORMAL,8.19,242.29,1.18,510.63,26.10,1334,810,0.59,3.60,RUIM
8.83,Turu,-2.537900,-44.247400,155.15,NORMAL,6.94,547.70,2.39,150.11,29.78,1340,1005,1.62,1.81,RUIM
8.83,Sao_Cristovao,-2.495400,-44.265200,169.61,NORMAL,8.12,224.54,3.88,394.86,28.10,2193,742,1.67,3.36,RUIM
8.83,Anil,-2.522700,-44.254900,192.66,NORMAL,6.58,484.17,2.65,891.24,25.28,993,927,0.26,3.08,RUIM
8.83,Vinhais,-2.570000,-44.296600,203.47,NORMAL,8.11,278.98,1.87,485.55,32.11,2170,976,0.45,2.01,RUIM
8.83,Bequimao,-2.558900,-44.248400,224.14,NORMAL,8.24,202.46,2.07,381.02,28.84,1833,553,1.37,1.84,MODERADA
8.83,Cohama,-2.487700,-44.228700,236.17,NORMAL,8.10,473.64,4.53,78.59,20.59,729,660,0.89,2.98,MODERADA
8.87,Centro,-2.515000,-44.290600,112.37,NORMAL,6.81,472.61,3.13,89.42,26.56,1219,386,1.63,0.56,RUIM
8.87,Renascenca,-2.503800,-44.256200,155.70,NORMAL,8.17,465.67,3.56,526.42,21.89,1805,605,1.38,1.53,MODERADA
8.87,Turu,-2.537900,-44.247400,159.87,NORMAL,6.66,280.85,3.47,302.66,28.97,2386,242,1.95,3.91,RUIM
8.87,Sao_Cristovao,-2.495400,-44.265200,175.87,NORMAL,6.84,249.73,2.47,251.90,20.33,777,686,0.64,0.96,MODERADA
8.87,Anil,-2.522700,-44.254900,194.68,NORMAL,7.54,588.55,4.45,676.73,29.46,890,960,0.86,2.11,RUIM
8.87,Vinhais,-2.570000,-44.296600,224.88,NORMAL,6.74,474.67,1.36,875.73,25.86,2198,854,1.85,3.96,RUIM
8.87,Bequimao,-2.558900,-44.248400,244.43,NORMAL,8.07,366.45,1.69,661.16,18.78,1700,1027,1.07,3.71,RUIM
8.87,Cohama,-2.487700,-44.228700,236.97,NORMAL,7.32,421.84,4.14,360.16,27.95,1950,479,1.74,2.18,RUIM
8.90,Centro,-2.515000,-44.290600,133.04,NORMAL,7.57,257.90,3.83,984.02,28.60,1184,667,1.74,4.56,RUIM
8.90,Renascenca,-2.503800,-44.256200,153.59,NORMAL,7.04,294.24,3.70,867.05,22.87,1497,395,0.75,3.99,RUIM
8.90,Turu,-2.537900,-44.247400,168.71,NORMAL,7.33,315.57,2.03,483.26,23.62,576,308,0.55,3.73,MODERADA
8.90,Sao_Cristovao,-2.495400,-44.265200,175.32,NORMAL,6.99,211.60,4.38,123.92,18.10,2324,187,1.08,3.31,RUIM
8.90,Anil,-2.522700,-44.254900,196.65,NORMAL,8.29,522.08,1.68,516.20,32.89,2177,441,0.44,4.95,RUIM
8.90,Vinhais,-2.570000,-44.296600,217.76,NORMAL,8.26,304.92,4.35,888.58,29.21,1569,518,1.36,4.81,RUIM
8.90,Bequimao,-2.558900,-44.248400,235.40,NORMAL,6.68,253.25,1.23,758.70,29.73,1212,540,1.65,0.55,RUIM
8.90,Cohama,-2.487700,-44.228700,252.84,NORMAL,8.06,531.97,1.37,295.80,29.21,1496,652,0.81,4.90,RUIM
8.93,Centro,-2.515000,-44.290600,122.41,NORMAL,7.51,247.99,2.44,586.84,27.94,2295,944,1.09,0.80,RUIM
8.93,Renascenca,-2.503800,-44.256200,145.56,NORMAL,7.06,290.31,2.86,286.00,30.73,1657,947,1.00,1.34,MODERADA
8.93,Turu,-2.537900,-44.247400,149.73,NORMAL,7.76,456.54,4.55,761.77,32.82,641,1052,1.70,2.06,RUIM
8.93,Sao_Cristovao,-2.495400,-44.265200,165.35,NORMAL,6.98,302.97,4.47,52.08,32.33,2136,197,0.58,0.79,RUIM
8.93,Anil,-2.522700,-44.254900,203.78,NORMAL,7.83,360.20,3.11,921.08,23.18,1222,281,1.51,3.05,RUIM
8.93,Vinhais,-2.570000,-44.296600,224.69,NORMAL,7.83,328.46,4.93,700.27,26.53,819,866,0.03,3.43,MODERADA
8.93,Bequimao,-2.558900,-44.248400,227.58,NORMAL,8.36,273.85,4.03,125.41,28.56,826,401,1.37,3.00,MODERADA
8.93,Cohama,-2.487700,-44.228700,236.73,NORMAL,8.07,254.60,2.13,852.78,21.73,531,958,1.47,1.87,RUIM
